Code,Name,NameWoDiacritics,Function,Longitude,Latitude
US5BL,Laurence Harbor,Laurence Harbor,1----6--,-74.23333333333333,40.45
USXL2,Laurie,Laurie,--3--6--,-92.83333333333333,38.18333333333333
USAC4,Lavaca,Lavaca,-23--6--,-94.16666666666667,35.333333333333336
USAOI,Lavonia,Lavonia,-23--6--,-83.1,34.43333333333333
USAWA,Lawndale,Lawndale,--3--6--,-81.55,35.4
USLWE,Lawrence,Lawrence,123--6--,-73.71666666666667,40.61666666666667
USLW5,Lawton,Lawton,1----6--,-85.83333333333333,42.166666666666664
USAY5,Laytonville,Laytonville,1----6--,-123.46666666666667,39.68333333333333
USZHL,Le Moyen,Le Moyen,-----6--,-92.03333333333333,30.783333333333335
USLUU,Le Sueur,Le Sueur,123-----,-93.9,44.45
USLHL,Leachville,Leachville,--3--6--,-90.25,35.93333333333333
USLDQ,Lead,Lead,-23--6--,-103.76666666666667,44.35
USZLT,League City,League City,123--6--,-95.08333333333333,29.5
USL2V,Leavenworth,Leavenworth,-----6--,-86.33333333333333,38.18333333333333
USLN7,Lebanon,Lebanon,-----6--,-72.25,43.65
USYLB,Lebec,Lebec,1-3-----,-118.85,34.833333333333336
USQLE,Lee,Lee,--3--6--,-83.3,30.416666666666668
USLB4,Leesburg,Leesburg,-----6--,-95.08333333333333,32.983333333333334
USEET,Leetonia,Leetonia,-23--6--,-80.75,40.86666666666667
USLEG,Lehigh,Lehigh,-23--6--,-75.45,41.266666666666666
USLEF,Lehigh Acres,Lehigh Acres,--3--6--,-81.61666666666666,26.616666666666667
USLHG,Lehighton,Lehighton,-23--6--,-75.71666666666667,40.833333333333336
USLC6,Leicester,Leicester,-----6--,-82.68333333333334,35.65
USLCF,Leitchfield,Leitchfield,123--6--,-86.28333333333333,37.46666666666667
USLLC,Leland,Leland,123--6--,-78.03333333333333,34.25
USPMS,Lemasters,Lemasters,--3--6--,-77.85,39.85
USLMY,Lemay,Lemay,123--6--,-90.26666666666667,38.53333333333333
USLMC,Lemmon,Lemmon,-23--6--,-89.8,39.53333333333333
USLG3,Lemon Grove,Lemon Grove,--3--6--,-117.03333333333333,32.733333333333334
USLH7,Lenard Harbour,Lenard Harbour,1-------,-162.41666666666666,55.11666666666667
USENI,Lenni,Lenni,-23--6--,-75.43333333333334,39.88333333333333
USYLX,Lenox,Lenox,-23--6--,-94.56666666666666,40.88333333333333
USLXD,Lenox Dale,Lenox Dale,-23--6--,-73.25,42.333333333333336
USQLO,Leonia,Leonia,123--6--,-73.98333333333333,40.85
USLR2,Leroy,Leroy,--3--6--,-87.98333333333333,31.5
USLSQ,Leslie,Leslie,--3--6--,-84.1,32.583333333333336
USLHT,Letohatchee,Letohatchee,-23--6--,-86.48333333333333,32.11666666666667
USEU3,Leucadia,Leucadia,1----6--,-117.3,33.06666666666667
USLV8,Levan,Levan,--3--6--,-111.86666666666666,39.56666666666667
USLE6,Levels,Levels,-----6--,-78.55,39.483333333333334
USLEQ,Lewis Center,Lewis Center,123-----,-83.0,40.18333333333333
USLWD,Lewisport,Lewisport,123--6--,-86.9,37.93333333333333
USL2G,Lexington,Lexington,-----6--,-84.06666666666666,33.86666666666667
USQDU,Lexington,Lexington,1----6--,-92.48333333333333,39.016666666666666
USLXO,Lexington,Lexington,-23--6--,-90.05,33.1
USXON,Lexington,Lexington,--3--6--,-119.68333333333334,45.43333333333333
USZLY,Liberty,Liberty,--3--6--,-93.65,41.15
USLBK,Liberty,Liberty,-23--6--,-84.93333333333334,39.63333333333333
USLY2,Liberty,Liberty,--3--6--,-84.93333333333334,37.31666666666667
USLIB,Liberty,Liberty,123--6--,-94.41666666666667,39.233333333333334
USPL5,Liberty,Liberty,-----6--,-79.85,40.31666666666667
USLTY,"Liberty Hill, Williamson","Liberty Hill, Williamson",--3--6--,-87.18333333333334,35.983333333333334
USL2P,Lighthouse Point,Lighthouse Point,1-3-----,-80.08333333333333,26.266666666666666
USLV4,Lilesville,Lilesville,-23--6--,-79.98333333333333,34.96666666666667
USLY9,Lilly,Lilly,--3--6--,-83.88333333333334,32.15
USLIZ,Limestone,Limestone,1-34---B,-67.81666666666666,46.9
USINN,Lincoln,Lincoln,-23--6--,-86.11666666666666,33.6
USINC,Lincoln,Lincoln,--3--6--,-94.41666666666667,35.93333333333333
USNH5,Lincoln,Lincoln,-----6--,-71.66666666666667,44.03333333333333
USYOC,Lincoln City,Lincoln City,1-------,-124.01666666666667,44.96666666666667
USLPD,"Lincoln Park, Chicago","Lincoln Park, Chicago",--3--6--,-87.65,41.916666666666664
USYLD,Lind,Lind,1-3--6--,-118.6,46.96666666666667
USDD6,Linden Hill,Linden Hill,1-3-----,-73.91666666666667,40.7
USLH4,Lindenhurst,Lindenhurst,--3--6--,-88.0,42.4
USZF9,Lindenwood,Lindenwood,-----6--,-89.01666666666667,42.05
USIDS,Lindsay,Lindsay,-23--6--,-97.6,34.833333333333336
USLL6,Line Lexington,Line Lexington,-----6--,-75.25,40.28333333333333
USLQN,Linn,Linn,--3--6--,-98.11666666666666,26.55
USQLF,Linn Creek,Linn Creek,1-3--6--,-92.7,38.03333333333333
USLN5,Linnton,Linnton,1-------,-122.78333333333333,45.6
USLLB,Lino Lakes,Lino Lakes,1-3-----,-93.13333333333334,45.15
USLW4,Linwood,Linwood,-----6--,-95.03333333333333,39.0
USYLW,Linwood,Linwood,-23--6--,-83.95,43.733333333333334
USLF3,Lisbon Falls,Lisbon Falls,-23--6--,-70.06666666666666,44.0
USYCF,Litchfield,Litchfield,--3--6--,-73.18333333333334,41.733333333333334
USIEL,Litchfield Park,Litchfield Park,--3--6--,-112.36666666666666,33.5
USL2D,Little Deer Isle,Little Deer Isle,1-------,-68.68333333333334,44.28333333333333
USLFS,Little Falls,Little Falls,-23--6--,-94.35,45.96666666666667
USLLF,Little Falls,Little Falls,-23--6--,-74.85,43.03333333333333
USLTG,Little Genesee,Little Genesee,1-3-----,-78.2,42.016666666666666
USLHK,Little Hocking,Little Hocking,123--6--,-81.7,39.25
USLKF,Little Lake,Little Lake,-23--6--,-117.9,35.93333333333333
USLMX,Little Mountain,Little Mountain,-23--6--,-81.41666666666667,34.2
USLR3,Little River,Little River,1-3-----,-78.61666666666666,33.86666666666667
USYLR,Littlerock,Littlerock,1-3--6--,-117.96666666666667,34.516666666666666
USTLW,Littlestown,Littlestown,-23--6--,-77.08333333333333,39.733333333333334
USIIL,Littletown,Littletown,--3--6--,-79.03333333333333,40.516666666666666
USLVF,Livermore Falls,Livermore Falls,-23--6--,-70.18333333333334,44.483333333333334
USLGS,Livingston,Livingston,-23--6--,-120.71666666666667,37.38333333333333
USLXQ,Llano,Llano,1----6--,-117.81666666666666,34.5
USLT4,Loan Tree,Loan Tree,--3--6--,-104.86666666666666,39.6
USWOD,Lockwood,Lockwood,--3--6--,-93.95,37.38333333333333
USXLT,Locust,Locust,1-3--6--,-74.03333333333333,40.38333333333333
USLHY,"Locust Hill, Middlesex","Locust Hill, Middlesex",--3--6--,-76.51666666666667,37.6
USLEY,Locust Valley,Locust Valley,-23--6--,-73.6,40.88333333333333
USLO7,Lodi,Lodi,1----6--,-76.81666666666666,42.6
USILO,Lodi,Lodi,-23--6--,-89.51666666666667,43.3
USYLO,Logan Township,Logan Township,123--6--,-75.35,39.78333333333333
USOGP,Logansport,Logansport,--3--6--,-86.68333333333334,37.21666666666667
USLGE,Loganville,Loganville,--3--6--,-83.9,33.833333333333336
USOIT,Lolita,Lolita,123--6--,-96.53333333333333,28.833333333333332
USLT5,Lone Tree,Lone Tree,-----6--,-104.88333333333334,39.53333333333333
USLGB,Long Beach,Long Beach,1234----,-118.18333333333334,33.766666666666666
USLBH,Long Beach,Long Beach,-23--6--,-89.15,30.35
USLB3,Long Beach,Long Beach,--3--6--,-74.15,39.68333333333333
USYBH,Long Beach,Long Beach,-----6--,-124.51666666666667,46.35
USLCJ,Long Branch,Long Branch,123--6--,-74.0,40.3
USLRC,Long Reach,Long Reach,123-----,-81.08333333333333,39.483333333333334
USL9K,Longboat Key,Longboat Key,1-3-----,-82.65,27.4
USZLW,Longmeadow,Longmeadow,123--6--,-72.58333333333333,42.05
USZEJ,Lookout Mountain,Lookout Mountain,-----6--,-85.33333333333333,34.983333333333334
USLO9,Loop Terminal,Loop Terminal,1-------,-90.01666666666667,28.883333333333333
USQLT,Loretto,Loretto,123--6--,-78.61666666666666,40.5
USLAT,Los Alamitos,Los Alamitos,1-3-----,-118.06666666666666,33.8
USXYL,Los Alamos,Los Alamos,--3--6--,-120.28333333333333,34.75
USLLU,Los Lunas,Los Lunas,1-3-----,-106.71666666666667,34.8
USTSO,Lost Hills,Lost Hills,1-3--6--,-119.68333333333334,35.61666666666667
USN3L,Loudon,Loudon,--3--6--,-71.46666666666667,43.28333333333333
USQYL,Loudonville,Loudonville,1-3--6--,-73.75,42.7
USLO8,Louisiana Offshore Oil Port (Loop),Louisiana Offshore Oil Port (Loop),1-------,-90.01666666666667,28.883333333333333
USZF8,Louisville,Louisville,-----6--,-88.5,38.766666666666666
USLUI,Louisville,Louisville,1-34----,-85.76666666666667,38.233333333333334
USLC2,Loup City,Loup City,123-----,-98.96666666666667,41.28333333333333
USQLI,Loves Park,Loves Park,123--6--,-89.05,42.31666666666667
USVTT,Lovettsville,Lovettsville,1-------,-77.63333333333334,39.266666666666666
USTOZ,Low Moor,Low Moor,1----6--,-79.88333333333334,37.78333333333333
US7SD,Lowden,Lowden,1-3-----,-118.58333333333333,46.05
USLWY,Lowell,Lowell,1-------,-94.11666666666666,36.25
USOWE,Lowell,Lowell,--3--6--,-81.1,35.266666666666666
USLWQ,"Lowell, Lake","Lowell, Lake",-23--6--,-87.41666666666667,41.28333333333333
USZG5,Lowmoor,Lowmoor,-----6--,-79.88333333333334,37.78333333333333
USLY4,Loyalhanna,Loyalhanna,--3--6--,-80.0,40.43333333333333
USLB2,Lubec,Lubec,1-3-----,-66.98333333333333,44.85
USLCC,Lucas,Lucas,-23--6--,-98.53333333333333,39.05
USXZC,Lucerne,Lucerne,-23--6--,-104.48333333333333,40.43333333333333
USYLU,Lula,Lula,123-----,-83.65,34.38333333333333
USULG,Luling,Luling,-23--6--,-97.65,29.666666666666668
USLP2,Lupton,Lupton,1-------,-84.01666666666667,44.416666666666664
USLRY,Luray,Luray,-23--6--,-88.56666666666666,35.583333333333336
USLL4,"Luttrell, Union","Luttrell, Union",-23--6--,-83.75,36.2
USLTZ,Lutz,Lutz,123--6--,-82.45,28.15
USUVN,Luverne,Luverne,--3--6--,-96.2,43.65
USLYR,Lyerly,Lyerly,123--6--,-85.4,34.4
USYFR,Lyford,Lyford,--3--6--,-97.78333333333333,26.4
USYKE,Lykens,Lykens,-23--6--,-76.7,40.56666666666667
US3WA,Lyle,Lyle,1-3-----,-121.28333333333333,45.68333333333333
USQLY,Lyles,Lyles,123--6--,-87.33333333333333,35.916666666666664
USLMQ,Lyme,Lyme,--3--6--,-72.15,43.81666666666667
USLYC,Lynchburg,Lynchburg,--3--6--,-80.06666666666666,34.05
USLB6,Lyndeborough,Lyndeborough,-----6--,-71.76666666666667,42.9
USYDN,Lyndon,Lyndon,--3--6--,-95.68333333333334,38.6
USYND,Lyndon Station,Lyndon Station,-23--6--,-89.88333333333334,43.7
USLYM,Lynn Haven,Lynn Haven,1-3-----,-85.65,30.233333333333334
US7YT,Lynnfield,Lynnfield,1-3-----,-71.03333333333333,42.53333333333333
USYVO,Lynnhaven Roads,Lynnhaven Roads,1-------,-76.1,36.93333333333333
USLYL,Lynnville,Lynnville,--3--6--,-92.78333333333333,41.56666666666667
USLYF,Lynnwood,Lynnwood,-23--6--,-122.33333333333333,47.81666666666667
USLYW,Lynwood,Lynwood,-23--6--,-87.53333333333333,41.516666666666666
USQMB,Mabel,Mabel,--3--6--,-76.43333333333334,40.71666666666667
USYMB,Mabelvale,Mabelvale,-23--6--,-92.38333333333334,34.65
US3SD,Mabscott,Mabscott,1-3-----,-81.2,37.766666666666666
USZAN,Mabton,Mabton,123--6--,-119.98333333333333,46.2
USMQ5,Macclenny,Macclenny,--3--6--,-82.11666666666666,30.266666666666666
USMP5,Machesney Park,Machesney Park,1-3--6--,-89.05,42.333333333333336
USACI,Machias,Machias,-23--6--,-67.45,44.7
USEJK,Macks Creek,Macks Creek,1----6--,-92.96666666666667,37.95
USEIF,Madeira Beach,Madeira Beach,1----6--,-82.78333333333333,27.783333333333335
USDIC,Madison,Madison,-23--6--,-83.41666666666667,30.466666666666665
USQMD,Madison,Madison,-23--6--,-81.81666666666666,38.06666666666667
USMH5,Madison Heights,Madison Heights,--3--6--,-79.11666666666666,37.43333333333333
USYMD,Madison Park,Madison Park,1-3--6--,-122.26666666666667,47.63333333333333
USINV,Madisonville,Madisonville,1-3--6--,-90.16666666666667,30.4
USQME,Magee,Magee,--3--6--,-89.73333333333333,31.866666666666667
USZG3,Magness,Magness,-----6--,-91.46666666666667,35.7
USMN8,Magnolia,Magnolia,-23--6--,-90.46666666666667,31.15
USOIA,Magnolia,Magnolia,--3--6--,-81.3,40.65
USMG5,Malaga,Malaga,123-----,-120.18333333333334,47.35
USMKF,Malakoff,Malakoff,--3--6--,-96.0,32.166666666666664
USNYM,Malone,Malone,-23--6--,-74.28333333333333,44.833333333333336
USAOE,Malone,Malone,--3--6--,-96.88333333333334,31.916666666666668
USZGB,Malta,Malta,-----6--,-81.85,39.63333333333333
USAQJ,Maltby,Maltby,1----6--,-122.1,47.8
USMA7,Malvern,Malvern,-----6--,-95.7,31.333333333333332
USAAW,Manahawkin,Manahawkin,--3--6--,-74.25,39.68333333333333
USZMQ,Manasquan,Manasquan,1-3--6--,-74.03333333333333,40.11666666666667
USM2U,Manchaug,Manchaug,-----6--,-71.73333333333333,42.083333333333336
USZRM,Manchester,Manchester,-23--6--,-70.76666666666667,42.56666666666667
USZMN,Manchester,Manchester,--3--6--,-76.88333333333334,39.65
USYMC,Manchester,Manchester,-23--6--,-76.71666666666667,40.06666666666667
USAQS,Manchester,Manchester,-23--6--,-86.08333333333333,35.483333333333334
USMCR,Manchester,Manchester,1-------,-122.53333333333333,47.55
USNDN,Mandan,Mandan,-23--6--,-100.88333333333334,46.81666666666667
USMH8,Manhasset,Manhasset,1-3--6--,-73.7,40.8
USMNH,Manhattan/New York,Manhattan/New York,1-3-----,-73.96666666666667,40.78333333333333
USZMY,Manheim Center,Manheim Center,123--6--,-74.78333333333333,43.03333333333333
USILT,Manito,Manito,-23--6--,-89.76666666666667,40.416666666666664
USMS8,Manitou Springs,Manitou Springs,-23--6--,-104.91666666666667,38.86666666666667
USAIU,Manlius,Manlius,--3--6--,-75.96666666666667,43.0
USIA2,Manning,Manning,1----6--,-95.05,41.9
USMT7,Mannington,Mannington,--3--6--,-75.45,39.56666666666667
USAIM,Mannington Mills,Mannington Mills,-23--6--,-75.45,39.583333333333336
USNSV,Mannsville,Mannsville,123--6--,-76.06666666666666,43.71666666666667
USMZ9,Manor,Manor,--3--6--,-79.66666666666667,40.333333333333336
USMRA,Manorville,Manorville,-23--6--,-72.8,40.86666666666667
USMQ3,Manquin,Manquin,-----6--,-77.15,37.7
USLFM,Mansfield,Mansfield,-23--6--,-92.58333333333333,37.1
USYMN,Manson,Manson,--3--6--,-120.15,47.88333333333333
USATI,Mantachie,Mantachie,--3--6--,-88.48333333333333,34.31666666666667
USQMU,Mantua,Mantua,123-----,-75.16666666666667,39.78333333333333
USMT9,Mantua,Mantua,-----6--,-81.21666666666667,41.28333333333333
USZPU,Maple Bluff,Maple Bluff,123--6--,-89.36666666666666,43.11666666666667
USMP4,Maple Plain,Maple Plain,-23--6--,-93.65,45.0
USXUY,Mapleton,Mapleton,1-3-----,-93.95,43.916666666666664
USARQ,Marble,Marble,-23--6--,-83.93333333333334,35.166666666666664
USZMB,Marble Hill,Marble Hill,--3--6--,-84.33333333333333,34.43333333333333
USMH2,Marblehead,Marblehead,1-3-----,-70.85,42.5
USMAH,Marcus Hook,Marcus Hook,1-3-----,-75.41666666666667,39.81666666666667
USZAY,Marcy,Marcy,123--6--,-75.28333333333333,43.166666666666664
USREG,Marengo,Marengo,-23--6--,-88.6,42.233333333333334
USAEG,Marengo,Marengo,-23--6--,-86.33333333333333,38.36666666666667
USZEU,Margaretville,Margaretville,-----6--,-74.63333333333334,42.13333333333333
USAIC,Maricopa,Maricopa,--3--6--,-119.4,35.05
USRTA,Marietta,Marietta,-23--6--,-82.5,35.016666666666666
USQAM,Marion,Marion,--3--6--,-70.75,41.7
USIMA,Marion,Marion,--3--6--,-88.88333333333334,44.666666666666664
USMVF,Marionville,Marionville,-23--6--,-93.63333333333334,37.0
USAKT,Marked Tree,Marked Tree,-23--6--,-90.41666666666667,35.516666666666666
USQMK,Markleville,Markleville,123--6--,-85.6,39.96666666666667
USZEK,Marksville,Marksville,-23--6--,-92.05,31.116666666666667
USMB2,"Marlborough, Middlesex","Marlborough, Middlesex",-23--6--,-71.55,42.35
USML2,Marlin,Marlin,-23--6--,-76.25,40.68333333333333
USAOW,Marlow,Marlow,--3--6--,-97.95,34.65
USMWE,Marlow Heights,Marlow Heights,--3--6--,-76.95,38.81666666666667
USZRU,Marmaduke,Marmaduke,-23--6--,-90.36666666666666,36.18333333333333
USQMM,Marne,Marne,1-3-----,-85.81666666666666,43.03333333333333
USMR2,Marseilles,Marseilles,123-----,-88.7,41.31666666666667
USZEX,Marseilles,Marseilles,-----6--,-83.38333333333334,40.7
USQMH,Marshall,Marshall,--3--6--,-122.88333333333334,38.15
USNMA,Marshall,Marshall,1-3-----,-82.68333333333334,35.78333333333333
USMQ9,Marshall,Marshall,--3--6--,-77.65,38.75
USMF8,Marshfield,Marshfield,-23--6--,-92.9,37.333333333333336
USRTI,Martinez,Martinez,-23--6--,-82.06666666666666,33.516666666666666
USAIR,Martinsburg,Martinsburg,-23--6--,-78.31666666666666,40.3
USAMV,Marvell,Marvell,-23--6--,-90.9,34.55
USZVX,Marvin,Marvin,-----6--,-82.98333333333333,36.233333333333334
USMYT,Mary Esther,Mary Esther,--3--6--,-86.65,30.416666666666668
USZJV,Maryland City,Maryland City,-----6--,-76.81666666666666,39.083333333333336
USMO5,Mascotte,Mascotte,--3--6--,-81.88333333333334,28.566666666666666
USQON,Mason,Mason,-23--6--,-89.51666666666667,35.4
USTAW,Matawan,Matawan,123--6--,-74.21666666666667,40.4
USTHC,Mather,Mather,--3--6--,-119.85,37.86666666666667
USZMI,Mathis,Mathis,-23--6--,-97.81666666666666,28.083333333333332
USAES,Matteson,Matteson,-23--6--,-87.7,41.5
USMW9,Matthews,Matthews,-----6--,-89.58333333333333,36.75
USXUK,Mattituck,Mattituck,-23--6--,-72.53333333333333,40.983333333333334
USMP2,Mauckport,Mauckport,1-3-----,-86.2,38.016666666666666
USTSX,Mauston,Mauston,1----6--,-90.63333333333334,43.833333333333336
USAXW,Maxwell,Maxwell,-23--6--,-122.18333333333334,39.266666666666666
USMWU,Maxwell,Maxwell,--3--6--,-96.85,34.9
USMY8,Mayfield,Mayfield,--3--6--,-115.9,43.416666666666664
USMF7,"Mayfield, Butler","Mayfield, Butler",-23--6--,-84.36666666666666,39.5
USAYF,"Mayfield, Cuyahoga","Mayfield, Cuyahoga",--3--6--,-81.43333333333334,41.55
USMYB,Maynard,Maynard,-23--6--,-95.46666666666667,44.9
USYVF,Maynardville,Maynardville,--3--6--,-83.8,36.25
USMY6,Mayo,Mayo,1----6--,-81.85,35.083333333333336
USYVV,Maysville,Maysville,-----6--,-83.55,34.25
USMA4,Mayville,Mayville,-----6--,-97.31666666666666,47.483333333333334
USAY7,Mayville,Mayville,1-------,-79.5,42.25
USMQF,"Maywood, Albany","Maywood, Albany",--3--6--,-73.86666666666666,42.733333333333334
USLPN,McAlpin,McAlpin,--3--6--,-82.95,30.133333333333333
USMFS,McChord Air Force Base,McChord Air Force Base,-234-6--,-122.5,47.13333333333333
USQMW,McCleary,McCleary,123-----,-123.25,47.05
USMP6,McClellan Place,McClellan Place,--3--6--,-123.41666666666667,40.483333333333334
USXXZ,McCombs,McCombs,-23--6--,-83.78333333333333,41.1
USDOD,"McDonald, Muskingum","McDonald, Muskingum",--3--6--,-81.85,39.86666666666667
USMD8,"McDonald, Trumbull","McDonald, Trumbull",--3--6--,-80.73333333333333,41.15
USLHC,McElhattan,McElhattan,--3--6--,-77.36666666666666,41.166666666666664
USZWM,McEwen,McEwen,123--6--,-87.61666666666666,36.1
USMF6,McFarland,McFarland,123--6--,-89.3,43.016666666666666
USMZ3,Mcgaheysville,Mcgaheysville,-----6--,-78.71666666666667,38.36666666666667
USGEH,McGehee,McGehee,-23--6--,-91.38333333333334,33.61666666666667
USM25,McIntosh,McIntosh,-----6--,-81.51666666666667,31.816666666666666
USKMD,Mckean,Mckean,--3--6--,-78.55,41.81666666666667
USMKJ,McKees Rocks,McKees Rocks,123--6--,-80.05,40.45
USMKN,McKenney,McKenney,-23--6--,-77.71666666666667,36.983333333333334
USMK2,McKenzie,McKenzie,--3--6--,-86.7,31.533333333333335
USKNY,McKinleyville,McKinleyville,--3--6--,-124.1,40.95
USQMC,McLeansville,McLeansville,123--6--,-79.65,36.1
USHYT,McSherrystown,McSherrystown,-23--6--,-77.0,39.8
USME8,Mead,Mead,-----6--,-117.35,48.05
USJJQ,Meadows of Dan,Meadows of Dan,1----6--,-80.38333333333334,36.733333333333334
USEAZ,Mechanic Falls,Mechanic Falls,1----6--,-70.38333333333334,44.1
USHCG,Mechanicsburg,Mechanicsburg,--3--6--,-89.38333333333334,39.8
USUMQ,Mecosta,Mecosta,1-------,-85.21666666666667,43.61666666666667
USMP7,Mediapolis,Mediapolis,1----6--,-91.15,41.0
USNMZ,Medina,Medina,--3--6--,-93.58333333333333,45.03333333333333
USDIN,Medina,Medina,--3--6--,-99.23333333333333,29.783333333333335
USMY9,Medway,Medway,--3--6--,-71.38333333333334,42.13333333333333
USMK3,Meeker,Meeker,--3--6--,-96.9,35.5
USJJK,Megargel,Megargel,--3--6--,-98.91666666666667,33.45
USMQJ,Melbourne,Melbourne,--3--6--,-91.9,36.05
USZJG,Melbourne,Melbourne,-----6--,-93.1,41.93333333333333
USFG4,Melissa,Melissa,-----6--,-82.33333333333333,38.36666666666667
USZML,Mellen,Mellen,-23--6--,-90.66666666666667,46.31666666666667
USMGF,Melvindale,Melvindale,123-----,-83.16666666666667,42.266666666666666
USZGD,Memphis,Memphis,-----6--,-82.55,27.533333333333335
USAE4,Mena,Mena,-23--6--,-94.25,34.583333333333336
USZEY,Mendham,Mendham,-----6--,-74.6,40.766666666666666
USNDO,Mendon,Mendon,--3--6--,-71.55,42.1
USM8N,Mendon,Mendon,1-3-----,-77.5,42.983333333333334
USZMC,Mendota,Mendota,-23--6--,-120.36666666666666,36.75
USMN5,Menemsha,Menemsha,1-3-----,-70.76666666666667,41.35
USMT6,Mentone,Mentone,1-------,-85.58333333333333,34.56666666666667
USNNE,Mentone,Mentone,-23--6--,-86.03333333333333,41.166666666666664
USZXE,Mer Rouge,Mer Rouge,123--6--,-91.78333333333333,32.766666666666666
USMXP,Meraux,Meraux,123--6--,-89.93333333333334,29.916666666666668
USMD5,Meredith,Meredith,123-----,-71.5,43.666666666666664
USOIS,Meredosia,Meredosia,123--6--,-90.56666666666666,39.833333333333336
USMH7,Merry Hill,Merry Hill,--3--6--,-76.76666666666667,36.016666666666666
USERT,Mertzon,Mertzon,-23--6--,-100.81666666666666,31.25
USZPN,Meshoppen,Meshoppen,--3--6--,-76.05,41.61666666666667
USME9,Mesopotamia,Mesopotamia,--3--6--,-80.95,41.46666666666667
USEOA,Metamora,Metamora,-23--6--,-89.35,40.78333333333333
USMT2,Mettawa,Mettawa,--3--6--,-87.91666666666667,42.21666666666667
USXXX,Mexico,Mexico,1-------,-70.53333333333333,44.65
USZGJ,Mexico Beach,Mexico Beach,-----6--,-85.41666666666667,29.933333333333334
